latitude,longitude,brightness,scan,track,acq_date,acq_time,confidence,frp
22.6375,96.29653,311.55,1.0,1.0,2026-04-14,1414,81,7.38
22.65981,96.26385,314.01,1.0,1.0,2026-04-14,1414,87,9.14
22.83027,96.29115,307.24,1.0,1.0,2026-04-14,1414,70,5.72
22.93267,99.10476,322.5,1.17,1.08,2026-04-14,1414,100,25.13
22.93406,99.11602,318.8,1.17,1.08,2026-04-14,1414,97,20.64
22.98505,96.39832,307.55,1.0,1.0,2026-04-14,1414,70,7.1
23.0197,99.14281,308.39,1.18,1.08,2026-04-14,1414,74,10.74
23.02109,99.15411,307.29,1.18,1.08,2026-04-14,1414,71,9.87
23.06444,97.33401,313.69,1.02,1.01,2026-04-14,1414,88,11.39
23.06569,97.34344,309.04,1.02,1.01,2026-04-14,1414,76,7.74
23.10968,97.25137,308.02,1.02,1.01,2026-04-14,1414,73,7.83
23.14672,97.67192,307.3,1.04,1.02,2026-04-14,1414,71,6.97
23.23583,96.75118,309.23,1.0,1.0,2026-04-14,1416,76,6.94
23.31273,97.89232,320.96,1.05,1.03,2026-04-14,1416,100,19.45
23.31403,97.90234,312.17,1.05,1.03,2026-04-14,1416,84,11.21
24.03582,96.39993,309.87,1.0,1.0,2026-04-14,1416,79,8.15
24.21013,97.71285,310.95,1.06,1.03,2026-04-14,1416,81,12.13
24.36723,97.93588,313.84,1.08,1.04,2026-04-14,1416,88,14.76
24.44951,96.79765,310.39,1.01,1.0,2026-04-14,1416,80,8.5
25.51412,90.70504,307.89,1.66,1.27,2026-04-14,1416,73,14.92
27.72769,102.21095,316.56,2.15,1.43,2026-04-14,1416,93,46.82
-34.24413,19.75948,351.5,1.02,1.01,2026-04-14,1418,96,64.01
-34.24263,19.77028,316.08,1.02,1.01,2026-04-14,1418,74,10.92
-34.02495,24.5966,314.31,1.3,1.13,2026-04-14,1418,70,13.17
-33.44971,18.7624,321.84,1.06,1.03,2026-04-14,1418,80,16.26
-33.21684,18.50292,315.57,1.08,1.04,2026-04-14,1418,72,9.34
-32.87816,18.49545,316.68,1.07,1.03,2026-04-14,1418,72,11.46
-32.87416,18.23952,333.79,1.09,1.04,2026-04-14,1418,87,33.5
-32.60797,18.86197,324.02,1.04,1.02,2026-04-14,1418,78,17.88
-32.59897,18.86026,323.45,1.04,1.02,2026-04-14,1418,77,17.2
44.27904,87.2554,328.54,1.17,1.07,2026-04-14,1422,100,38.09
44.28144,87.26936,309.1,1.16,1.07,2026-04-14,1422,76,15.19
46.5278,81.53933,320.66,1.95,1.36,2026-04-14,1422,100,58.24
-4.93219,12.08392,318.29,1.08,1.04,2026-04-14,1427,73,11.16
-4.8595,12.00887,318.11,1.08,1.04,2026-04-14,1427,72,10.74
-4.85812,12.01837,340.18,1.08,1.04,2026-04-14,1427,91,41.74
-4.51204,12.04886,320.52,1.07,1.03,2026-04-14,1427,77,14.11
-4.09631,18.01774,325.55,1.61,1.25,2026-04-14,1427,80,31.38
-4.09517,18.0119,321.43,1.61,1.25,2026-04-14,1427,76,22.78
-3.90892,15.15172,318.22,1.08,1.04,2026-04-14,1427,72,11.73
-3.77878,15.78257,318.95,1.16,1.07,2026-04-14,1427,72,13.41
-3.75696,17.03947,318.68,1.39,1.17,2026-04-14,1427,72,16.5
-3.75514,17.05164,322.0,1.39,1.17,2026-04-14,1427,76,22.07
-3.58612,17.08832,325.04,1.4,1.17,2026-04-14,1427,79,25.03
-3.58567,17.08266,323.71,1.4,1.17,2026-04-14,1427,78,23.71
-3.47568,15.14186,326.2,1.09,1.04,2026-04-14,1427,73,24.02
-3.39073,15.94738,320.12,1.2,1.09,2026-04-14,1427,74,15.09
-3.29766,15.40545,331.2,1.12,1.06,2026-04-14,1427,85,30.15
-3.29617,15.41537,354.1,1.13,1.06,2026-04-14,1427,97,78.6
-3.29442,14.43608,315.99,1.04,1.02,2026-04-14,1427,71,7.93
-3.29309,14.44508,321.6,1.04,1.02,2026-04-14,1427,77,13.35
-3.28694,15.41383,332.14,1.13,1.06,2026-04-14,1427,86,31.87
-3.13584,14.81711,335.56,1.07,1.03,2026-04-14,1427,88,31.98
-3.12681,14.81582,329.26,1.07,1.03,2026-04-14,1427,70,22.19
-3.06999,16.14634,317.48,1.24,1.11,2026-04-14,1427,71,13.47
-3.06984,17.42542,320.54,1.51,1.21,2026-04-14,1427,75,21.86
-3.01995,16.14986,318.32,1.24,1.11,2026-04-14,1427,72,13.91
-2.94144,15.9235,332.28,1.21,1.09,2026-04-14,1427,85,34.88
-2.90996,15.91349,322.45,1.21,1.09,2026-04-14,1427,70,16.64
-2.76534,14.69892,372.56,1.06,1.03,2026-04-14,1427,100,127.61
-2.67046,16.01746,346.82,1.23,1.1,2026-04-14,1427,94,65.61
-2.6562,14.87778,329.63,1.08,1.04,2026-04-14,1427,84,23.0
-2.58999,17.99021,330.45,1.7,1.28,2026-04-14,1427,79,50.75
-2.47902,15.86638,319.19,1.22,1.1,2026-04-14,1427,74,17.92
-2.47526,15.85904,327.69,1.22,1.1,2026-04-14,1427,83,29.28
-2.43061,15.96196,320.55,1.23,1.1,2026-04-14,1427,72,15.88
-2.20496,16.03734,358.91,1.25,1.11,2026-04-14,1427,99,104.92
-2.10971,15.99531,316.95,1.25,1.11,2026-04-14,1429,74,13.37
-1.96289,10.98302,315.34,1.13,1.06,2026-04-14,1429,73,9.96
-1.96238,9.86807,327.71,1.3,1.13,2026-04-14,1429,83,31.64
-1.88664,15.14584,326.41,1.13,1.06,2026-04-14,1429,81,19.91
-1.87737,15.14447,323.63,1.13,1.06,2026-04-14,1429,79,16.07
-1.69014,14.85006,324.56,1.1,1.05,2026-04-14,1429,78,16.42
-1.522,14.48494,322.16,1.07,1.03,2026-04-14,1429,75,12.77
-1.43942,14.79046,327.49,1.1,1.05,2026-04-14,1429,80,19.3
-1.43799,14.8,341.27,1.1,1.05,2026-04-14,1429,90,42.88
-1.43149,14.79316,333.7,1.1,1.05,2026-04-14,1429,85,28.03
-1.43009,14.80277,325.08,1.1,1.05,2026-04-14,1429,78,15.83
-1.40774,16.22376,331.35,1.32,1.14,2026-04-14,1429,84,36.53
-1.40711,16.22971,327.82,1.32,1.14,2026-04-14,1429,81,29.61
-1.40599,16.23525,319.81,1.32,1.14,2026-04-14,1429,73,16.34
-1.28364,14.78447,325.63,1.1,1.05,2026-04-14,1429,78,18.18
-1.2699,14.9406,320.41,1.12,1.06,2026-04-14,1429,72,11.47
-1.2375,13.97038,326.32,1.03,1.02,2026-04-14,1429,80,18.33
-1.13905,15.07666,320.8,1.14,1.07,2026-04-14,1429,73,12.54
-1.0849,14.44673,328.64,1.07,1.03,2026-04-14,1429,82,19.91
-1.0651,14.77341,321.62,1.11,1.05,2026-04-14,1429,74,13.65
-0.90522,14.16258,326.75,1.05,1.02,2026-04-14,1429,75,16.74
-0.88595,14.16901,326.75,1.05,1.02,2026-04-14,1429,80,16.39
-0.85236,14.32701,319.89,1.07,1.03,2026-04-14,1429,72,9.14
-0.7027,15.29085,321.29,1.19,1.08,2026-04-14,1429,74,15.59
0.36617,9.60064,342.88,1.26,1.11,2026-04-14,1429,92,57.08
0.36777,9.61158,333.56,1.26,1.11,2026-04-14,1429,87,36.67
0.37591,9.59918,331.89,1.26,1.11,2026-04-14,1429,86,33.58
0.37751,9.61012,324.04,1.26,1.11,2026-04-14,1429,80,20.56
3.59306,10.69546,337.12,1.04,1.02,2026-04-14,1429,89,36.15
4.73269,7.8567,329.52,1.42,1.18,2026-04-14,1429,83,34.34
4.74127,7.86259,323.69,1.42,1.18,2026-04-14,1429,79,24.5
4.89173,10.97172,332.09,1.01,1.0,2026-04-14,1429,85,25.77
5.13715,7.09071,328.15,1.59,1.24,2026-04-14,1429,82,37.9
5.25185,7.09559,318.13,1.58,1.24,2026-04-14,1429,71,17.45
5.25742,7.80209,328.36,1.4,1.17,2026-04-14,1429,82,38.94
5.29616,6.99706,317.89,1.6,1.25,2026-04-14,1429,71,18.4
5.31813,6.77523,320.54,1.67,1.27,2026-04-14,1429,74,22.12
5.329,7.5303,337.67,1.46,1.2,2026-04-14,1429,89,54.28
5.3888,7.59227,317.66,1.45,1.19,2026-04-14,1429,71,15.31
5.98893,6.48551,321.08,1.71,1.28,2026-04-14,1429,73,25.71
6.02418,6.49008,338.58,1.7,1.28,2026-04-14,1429,89,72.66
6.1383,5.90214,328.69,1.89,1.34,2026-04-14,1429,81,47.92
6.14999,5.90027,332.62,1.89,1.34,2026-04-14,1429,85,61.4
6.17705,5.99598,326.18,1.85,1.33,2026-04-14,1429,79,39.22
6.3983,5.94172,328.2,1.85,1.33,2026-04-14,1429,81,48.31
6.40091,5.95785,331.05,1.85,1.33,2026-04-14,1429,83,56.54
6.43386,6.1618,325.18,1.78,1.31,2026-04-14,1429,78,38.43
6.43634,6.17717,326.13,1.77,1.3,2026-04-14,1429,79,41.61
6.53052,6.04589,325.31,1.81,1.32,2026-04-14,1429,78,40.22
6.53299,6.06136,328.29,1.8,1.32,2026-04-14,1429,81,48.22
6.54345,5.97883,342.73,1.83,1.32,2026-04-14,1429,91,99.6
6.59319,5.93145,324.0,1.84,1.33,2026-04-14,1429,77,35.63
6.78069,14.96636,328.85,1.43,1.18,2026-04-14,1429,80,30.67
7.05584,6.08376,325.0,1.76,1.3,2026-04-14,1429,75,34.1
7.17201,10.26078,333.84,1.02,1.01,2026-04-14,1429,82,15.08
7.30752,12.2017,322.2,1.04,1.02,2026-04-14,1429,77,15.14
8.29739,15.68878,334.57,1.71,1.28,2026-04-14,1429,78,30.14
6.94948,3.82949,321.07,2.68,1.57,2026-04-14,1431,73,41.67
6.96075,3.84472,333.61,2.66,1.57,2026-04-14,1431,85,104.98
8.03675,6.52079,332.71,1.57,1.23,2026-04-14,1431,82,35.16
8.53166,5.49887,328.5,1.83,1.33,2026-04-14,1431,76,34.48
9.38112,13.07052,339.79,1.18,1.08,2026-04-14,1431,82,23.64
11.65538,14.76742,335.43,1.64,1.26,2026-04-14,1431,76,43.84
14.0725,10.94469,346.05,1.05,1.03,2026-04-14,1431,88,33.78
40.46043,-3.62396,326.29,1.66,1.27,2026-04-14,1440,78,37.96
57.3502,-4.07087,332.62,1.0,1.0,2026-04-14,1444,88,33.68
57.35252,-4.05498,318.96,1.0,1.0,2026-04-14,1444,79,18.02
40.60934,-75.31949,314.06,1.59,1.24,2026-04-14,1446,70,16.8
40.94815,-89.52151,333.09,2.25,1.45,2026-04-14,1446,87,93.34
40.9487,-89.5274,338.55,2.25,1.45,2026-04-14,1446,80,120.72
40.94985,-89.54758,322.07,2.26,1.46,2026-04-14,1446,80,49.73
32.68477,-83.04214,319.43,1.0,1.0,2026-04-14,1448,76,14.21
33.14342,-82.2731,316.16,1.03,1.01,2026-04-14,1448,72,10.88
33.14504,-82.28371,324.43,1.02,1.01,2026-04-14,1448,81,18.96
33.50154,-83.13809,322.09,1.0,1.0,2026-04-14,1448,79,18.05
33.65675,-81.9939,319.49,1.03,1.01,2026-04-14,1448,76,14.11
33.6656,-81.99202,342.28,1.03,1.01,2026-04-14,1448,92,46.0
33.75188,-79.24409,317.6,1.32,1.14,2026-04-14,1448,70,18.3
33.75428,-79.25774,326.39,1.32,1.14,2026-04-14,1448,82,31.6
33.76175,-79.24162,326.91,1.32,1.14,2026-04-14,1448,80,32.07
33.76415,-79.25529,354.06,1.32,1.14,2026-04-14,1448,97,100.32
34.87521,-84.32263,315.91,1.04,1.02,2026-04-14,1448,73,10.99
34.93057,-83.04017,331.55,1.0,1.0,2026-04-14,1448,86,28.17
36.11863,-83.75789,313.51,1.03,1.01,2026-04-14,1448,74,10.76
37.93795,-79.82851,336.06,1.09,1.04,2026-04-14,1448,89,38.28
37.94294,-79.80134,330.0,1.09,1.04,2026-04-14,1448,74,27.71
37.96104,-79.79688,327.74,1.09,1.04,2026-04-14,1448,84,25.46
28.69705,-81.77471,320.31,1.17,1.08,2026-04-14,1450,72,14.92
28.70091,-81.97486,329.05,1.15,1.07,2026-04-14,1450,84,23.36
28.7102,-81.97295,324.36,1.15,1.07,2026-04-14,1450,80,17.63
29.3567,-82.29613,318.36,1.1,1.04,2026-04-14,1450,73,12.45
30.46089,-88.67709,328.56,1.47,1.2,2026-04-14,1450,84,41.7
30.50772,-81.67168,318.65,1.12,1.06,2026-04-14,1450,74,14.0
30.70608,-84.18841,324.85,1.0,1.0,2026-04-14,1450,80,19.08
30.71231,-83.79244,316.22,1.0,1.0,2026-04-14,1450,70,8.84
30.72105,-83.79078,328.23,1.0,1.0,2026-04-14,1450,83,20.99
30.73402,-84.06893,324.77,1.0,1.0,2026-04-14,1450,80,17.91
30.77007,-83.17233,318.27,1.02,1.01,2026-04-14,1450,73,10.75
31.05763,-81.97225,319.47,1.08,1.04,2026-04-14,1450,74,14.38
31.25677,-84.50488,321.26,1.01,1.0,2026-04-14,1450,70,13.14
32.03522,-82.41556,327.14,1.03,1.02,2026-04-14,1450,82,19.76
32.34095,-84.81676,318.11,1.03,1.01,2026-04-14,1450,74,14.2
32.45854,-84.79389,328.72,1.03,1.01,2026-04-14,1450,84,24.55
32.45995,-84.80453,315.2,1.03,1.01,2026-04-14,1450,71,10.34
22.40412,-83.8507,332.31,1.12,1.06,2026-04-14,1452,85,30.92
22.40577,-83.86141,358.59,1.12,1.05,2026-04-14,1452,99,90.7
22.41335,-83.84915,330.37,1.12,1.06,2026-04-14,1452,83,26.95
22.41496,-83.85959,365.11,1.12,1.05,2026-04-14,1452,100,111.8
22.41944,-83.84159,326.53,1.12,1.06,2026-04-14,1452,80,21.52
22.42109,-83.85201,366.95,1.12,1.05,2026-04-14,1452,100,119.2
22.42272,-83.86233,341.11,1.12,1.05,2026-04-14,1452,91,48.75
22.4995,-84.05161,319.54,1.1,1.04,2026-04-14,1452,72,14.18
22.50743,-84.10286,323.95,1.09,1.04,2026-04-14,1452,78,18.38
22.50864,-84.05006,338.89,1.1,1.04,2026-04-14,1452,89,39.33
22.51022,-84.0603,337.23,1.1,1.04,2026-04-14,1452,88,36.18
22.51777,-84.04849,355.36,1.1,1.04,2026-04-14,1452,98,75.21
22.52532,-84.03659,334.23,1.1,1.05,2026-04-14,1452,81,31.05
22.85922,-83.33216,327.61,1.17,1.08,2026-04-14,1452,82,22.34
22.86862,-83.33042,317.68,1.17,1.08,2026-04-14,1452,71,9.21
26.50076,-80.92705,338.96,1.41,1.17,2026-04-14,1452,90,59.57
26.81597,-81.19891,319.61,1.34,1.15,2026-04-14,1452,71,18.63
26.89249,-81.16364,326.95,1.34,1.15,2026-04-14,1452,81,31.17
11.25105,-85.66773,327.48,1.23,1.1,2026-04-14,1454,83,24.58
11.25273,-85.67859,325.55,1.23,1.1,2026-04-14,1454,82,21.07
11.98407,-86.16744,327.99,1.13,1.06,2026-04-14,1454,81,25.99
13.20858,-88.27309,324.1,1.0,1.0,2026-04-14,1454,72,15.84
13.24688,-87.3835,362.07,1.01,1.01,2026-04-14,1454,100,81.52
13.24821,-87.39257,371.26,1.01,1.01,2026-04-14,1454,100,110.25
13.70353,-86.60016,324.14,1.05,1.02,2026-04-14,1454,72,16.7
13.70493,-86.60952,361.24,1.05,1.02,2026-04-14,1454,100,89.81
13.72346,-86.54912,316.09,1.06,1.03,2026-04-14,1454,70,12.93
13.73133,-88.64455,321.55,1.01,1.01,2026-04-14,1454,72,12.68
13.91707,-90.07139,321.63,1.13,1.06,2026-04-14,1454,71,10.46
13.91708,-89.38639,349.39,1.06,1.03,2026-04-14,1454,95,55.26
13.92611,-89.38523,324.58,1.06,1.03,2026-04-14,1454,76,13.73
13.96137,-90.88371,333.6,1.24,1.11,2026-04-14,1454,84,32.3
13.98662,-86.70091,317.61,1.04,1.02,2026-04-14,1454,74,10.83
13.99072,-86.72849,327.19,1.04,1.02,2026-04-14,1454,83,20.37
14.01756,-90.91524,342.04,1.25,1.11,2026-04-14,1454,90,52.65
14.01901,-90.92651,325.64,1.25,1.11,2026-04-14,1454,75,20.23
14.20036,-87.21712,338.55,1.01,1.01,2026-04-14,1454,90,37.51
14.22693,-90.80565,324.9,1.24,1.11,2026-04-14,1454,75,20.41
14.37257,-89.89256,322.2,1.12,1.05,2026-04-14,1454,72,14.55
15.13515,-89.33104,319.35,1.07,1.03,2026-04-14,1454,76,10.92
15.92591,-92.16262,322.79,1.61,1.25,2026-04-14,1454,76,23.65
18.3164,-88.32764,320.52,1.05,1.02,2026-04-14,1454,75,12.82
18.6464,-90.97353,322.1,1.45,1.19,2026-04-14,1454,77,20.33
19.74386,-88.81217,330.42,1.12,1.06,2026-04-14,1454,84,29.04
10.27192,77.32964,314.1,1.21,1.09,2026-04-14,1550,74,16.46
11.42214,76.60446,337.0,1.14,1.06,2026-04-14,1552,100,48.1
11.49324,76.58863,347.17,1.14,1.06,2026-04-14,1552,100,69.59
11.49454,76.59861,335.9,1.14,1.06,2026-04-14,1552,100,46.0
11.49715,76.61874,321.29,1.14,1.07,2026-04-14,1552,100,23.95
11.49849,76.6291,317.35,1.14,1.07,2026-04-14,1552,94,19.22
11.70848,77.16535,314.63,1.23,1.1,2026-04-14,1552,88,16.01
13.90373,79.11478,310.42,1.8,1.31,2026-04-14,1552,72,15.18
13.91513,79.11214,310.3,1.8,1.31,2026-04-14,1552,71,14.3
13.93824,79.10966,313.18,1.8,1.31,2026-04-14,1552,72,18.16
13.95179,79.12521,312.16,1.8,1.32,2026-04-14,1552,78,16.93
13.95388,79.14268,313.67,1.81,1.32,2026-04-14,1552,83,19.28
13.95575,79.15848,313.92,1.81,1.32,2026-04-14,1552,84,20.37
14.00116,79.06451,315.12,1.79,1.31,2026-04-14,1552,87,20.68
14.01269,79.06336,314.63,1.79,1.31,2026-04-14,1552,86,19.69
14.03779,79.07792,314.2,1.79,1.31,2026-04-14,1552,85,18.23
14.03963,79.09347,334.1,1.8,1.31,2026-04-14,1552,100,70.43
14.0416,79.11,320.24,1.8,1.32,2026-04-14,1552,100,32.82
14.0493,79.07644,313.66,1.79,1.31,2026-04-14,1552,83,18.2
14.0512,79.09229,341.32,1.8,1.31,2026-04-14,1552,100,97.89
14.05322,79.10911,311.23,1.8,1.32,2026-04-14,1552,74,15.45
14.34982,78.9157,314.12,1.76,1.3,2026-04-14,1552,83,17.55
15.51252,78.78653,315.5,1.79,1.31,2026-04-14,1552,88,23.46
19.0187,73.87044,309.87,1.03,1.02,2026-04-14,1554,71,6.97
19.37193,71.35274,315.15,1.04,1.02,2026-04-14,1554,87,10.22
19.56512,71.34811,311.66,1.04,1.02,2026-04-14,1554,76,7.27
19.56651,71.35773,318.66,1.04,1.02,2026-04-14,1554,96,13.47
19.59236,80.70053,309.35,2.88,1.62,2026-04-14,1554,71,22.7
21.89417,70.6573,322.54,1.05,1.02,2026-04-14,1554,100,17.7
21.99232,79.36458,312.3,2.46,1.51,2026-04-14,1554,83,37.68
22.07271,79.39553,320.36,2.48,1.52,2026-04-14,1554,100,65.26
22.07939,79.32453,315.22,2.45,1.51,2026-04-14,1554,90,46.22
22.13158,76.51884,322.77,1.52,1.22,2026-04-14,1554,100,31.85
22.87576,75.71137,318.29,1.38,1.16,2026-04-14,1554,96,22.87
22.92238,70.10668,311.58,1.08,1.04,2026-04-14,1554,74,7.74
22.92749,76.17101,315.8,1.48,1.2,2026-04-14,1554,91,19.85
22.92906,76.18507,318.31,1.48,1.2,2026-04-14,1554,96,24.18
23.00363,76.22614,309.28,1.49,1.21,2026-04-14,1554,73,11.07
23.07907,77.47733,311.41,1.83,1.33,2026-04-14,1554,80,21.93
23.1731,77.62032,309.58,1.89,1.34,2026-04-14,1554,75,19.01
23.1849,77.61887,316.61,1.89,1.34,2026-04-14,1554,93,32.63
23.19032,76.40083,310.38,1.54,1.22,2026-04-14,1554,76,11.29
23.2312,76.9714,318.45,1.69,1.28,2026-04-14,1554,97,30.83
23.28237,75.69888,313.09,1.39,1.17,2026-04-14,1554,84,15.31
23.29004,75.69128,314.64,1.39,1.17,2026-04-14,1554,88,17.85
23.29151,75.70458,313.65,1.39,1.17,2026-04-14,1554,86,17.08
23.29262,75.6975,314.14,1.39,1.17,2026-04-14,1554,87,17.14
23.2941,76.60802,309.24,1.6,1.25,2026-04-14,1554,74,11.96
23.2958,76.62328,309.27,1.6,1.25,2026-04-14,1554,74,11.99
23.29767,76.61739,315.4,1.6,1.25,2026-04-14,1554,90,20.33
23.32676,75.74033,316.83,1.4,1.17,2026-04-14,1554,93,22.22
23.32929,75.57942,310.5,1.37,1.16,2026-04-14,1554,77,12.59
23.33079,75.59248,309.07,1.37,1.16,2026-04-14,1554,72,11.1
23.33157,76.07243,309.83,1.47,1.2,2026-04-14,1554,75,12.25
23.33308,76.08646,308.65,1.48,1.2,2026-04-14,1554,71,10.82
23.33404,75.71236,315.72,1.4,1.17,2026-04-14,1554,91,20.13
23.33554,75.72562,317.13,1.4,1.17,2026-04-14,1554,94,22.3
23.33669,76.07826,315.69,1.47,1.2,2026-04-14,1554,91,19.25
23.33853,75.75217,311.18,1.4,1.17,2026-04-14,1554,79,14.34
23.34215,75.07372,313.15,1.28,1.12,2026-04-14,1554,84,13.3
23.40427,75.61645,312.85,1.38,1.16,2026-04-14,1554,84,15.84
23.43339,75.5992,313.31,1.38,1.16,2026-04-14,1554,85,15.81
23.44488,75.98082,308.58,1.46,1.19,2026-04-14,1554,71,12.02
23.44934,76.76402,309.86,1.65,1.26,2026-04-14,1554,71,12.76
23.5089,75.82658,316.54,1.43,1.18,2026-04-14,1554,93,21.15
23.58298,75.39552,314.62,1.34,1.15,2026-04-14,1554,88,18.61
23.67368,76.30119,317.37,1.54,1.22,2026-04-14,1554,94,25.4
23.72432,77.42619,311.81,1.86,1.33,2026-04-14,1554,82,23.01
23.73184,75.45463,314.7,1.36,1.16,2026-04-14,1554,88,17.54
23.75214,77.50754,310.16,1.89,1.34,2026-04-14,1554,78,19.47
23.77456,75.84229,308.41,1.44,1.19,2026-04-14,1554,70,12.19
23.82011,75.68446,316.5,1.41,1.18,2026-04-14,1554,92,20.77
23.8861,77.34055,322.42,1.84,1.33,2026-04-14,1554,100,44.55
23.95711,79.30838,310.23,2.58,1.54,2026-04-14,1554,79,34.55
23.9584,77.81386,315.52,2.0,1.38,2026-04-14,1554,91,34.6
24.17858,79.44948,307.38,2.66,1.57,2026-04-14,1554,70,24.12
24.95192,76.94342,314.33,1.78,1.31,2026-04-14,1554,87,24.73
24.98097,76.564,318.38,1.68,1.27,2026-04-14,1554,96,30.38
25.00167,77.31416,309.25,1.9,1.35,2026-04-14,1554,73,17.14
25.40172,76.66322,308.19,1.73,1.29,2026-04-14,1554,71,14.46
38.05612,67.26769,308.05,1.01,1.0,2026-04-14,1558,73,10.39
49.41096,63.30515,308.91,1.01,1.0,2026-04-14,1603,76,11.29
49.41291,63.31849,313.98,1.01,1.0,2026-04-14,1603,88,14.96
55.95219,61.78338,310.85,1.0,1.0,2026-04-14,1605,73,13.68
55.95427,61.79884,342.28,1.0,1.0,2026-04-14,1605,100,51.44
55.96291,61.79509,317.03,1.0,1.0,2026-04-14,1605,94,19.17
57.94818,60.0496,331.78,1.0,1.0,2026-04-14,1605,100,36.42
57.95045,60.06574,308.02,1.0,1.0,2026-04-14,1605,73,13.44
57.98821,58.90511,308.88,1.01,1.0,2026-04-14,1605,76,13.11
6.7974,-11.28574,331.25,1.14,1.06,2026-04-14,1609,84,28.61
6.80244,-11.31694,330.6,1.14,1.06,2026-04-14,1609,83,26.89
6.92685,-11.36189,343.31,1.13,1.06,2026-04-14,1609,92,51.54
6.93232,-11.36841,321.92,1.13,1.06,2026-04-14,1609,77,16.04
6.93371,-11.35849,325.86,1.13,1.06,2026-04-14,1609,76,21.26
7.0094,-11.35929,317.54,1.14,1.06,2026-04-14,1609,71,10.98
7.01009,-11.42011,317.64,1.13,1.06,2026-04-14,1609,71,11.67
7.04042,-11.21029,318.69,1.16,1.07,2026-04-14,1609,73,12.24
7.04067,-11.25812,316.29,1.15,1.07,2026-04-14,1609,70,9.75
7.04189,-11.20014,349.68,1.16,1.07,2026-04-14,1609,95,68.41
7.23584,-11.45168,319.6,1.13,1.06,2026-04-14,1609,71,16.42
7.28664,-11.16111,343.31,1.17,1.08,2026-04-14,1609,82,54.27
7.44988,-11.57569,322.21,1.12,1.06,2026-04-14,1609,76,15.26
7.69245,-12.3243,322.18,1.05,1.02,2026-04-14,1609,75,20.43
7.72771,-12.652,390.7,1.03,1.01,2026-04-14,1609,100,201.29
7.72902,-12.64296,334.71,1.03,1.01,2026-04-14,1609,87,27.16
7.73527,-12.66234,328.26,1.03,1.01,2026-04-14,1609,82,17.78
7.73657,-12.65332,416.27,1.03,1.01,2026-04-14,1609,100,371.61
7.73789,-12.64427,325.57,1.03,1.01,2026-04-14,1609,76,14.74
7.78651,-12.57473,321.86,1.04,1.02,2026-04-14,1609,75,12.1
7.82439,-12.62665,390.42,1.03,1.02,2026-04-14,1609,75,203.22
7.8257,-12.61758,328.3,1.03,1.02,2026-04-14,1609,77,20.66
7.93904,-12.34089,320.68,1.06,1.03,2026-04-14,1609,73,11.89
7.95633,-12.74157,322.07,1.03,1.01,2026-04-14,1609,74,13.21
8.17611,-12.74946,321.15,1.03,1.01,2026-04-14,1609,71,12.6
8.17619,-11.39358,320.38,1.17,1.07,2026-04-14,1609,72,14.99
8.27291,-11.74729,319.46,1.12,1.06,2026-04-14,1609,70,11.89
8.28803,-12.03631,323.57,1.09,1.04,2026-04-14,1609,76,14.42
8.2894,-12.02674,324.0,1.09,1.04,2026-04-14,1609,76,14.38
8.37988,-12.6807,326.45,1.04,1.02,2026-04-14,1609,78,17.85
8.49377,-12.07473,328.22,1.09,1.04,2026-04-14,1609,81,20.45
8.49512,-12.06515,324.23,1.09,1.04,2026-04-14,1609,76,13.54
8.57172,-13.14103,341.53,1.02,1.01,2026-04-14,1609,78,39.11
8.62866,-12.8098,335.07,1.03,1.02,2026-04-14,1609,85,29.88
8.64047,-12.72796,321.4,1.04,1.02,2026-04-14,1609,70,11.39
8.65111,-12.98562,339.35,1.02,1.01,2026-04-14,1609,88,36.01
8.7121,-12.2937,334.62,1.07,1.03,2026-04-14,1609,85,26.67
8.71346,-12.28426,335.34,1.07,1.03,2026-04-14,1609,86,27.94
8.83376,-12.73149,324.67,1.04,1.02,2026-04-14,1609,75,16.11
8.99859,-12.55158,322.76,1.06,1.03,2026-04-14,1609,73,11.34
9.02162,-12.00527,324.47,1.11,1.05,2026-04-14,1609,71,14.19
9.02301,-11.9955,339.51,1.11,1.05,2026-04-14,1609,89,39.02
9.03615,-11.83652,338.05,1.13,1.06,2026-04-14,1609,88,37.85
9.09589,-11.86143,332.66,1.13,1.06,2026-04-14,1609,84,26.91
9.09727,-11.85155,320.0,1.13,1.06,2026-04-14,1609,70,9.3
9.13372,-13.08763,324.27,1.02,1.01,2026-04-14,1609,72,13.88
9.15674,-12.15638,337.42,1.1,1.04,2026-04-14,1609,87,34.76
9.15812,-12.1466,331.89,1.1,1.05,2026-04-14,1609,83,26.11
9.2138,-11.88528,323.95,1.13,1.06,2026-04-14,1609,75,16.84
9.21521,-11.87529,349.9,1.13,1.06,2026-04-14,1609,95,65.81
9.23113,-12.6645,324.44,1.05,1.02,2026-04-14,1609,74,14.81
9.26929,-12.85503,330.85,1.04,1.02,2026-04-14,1609,81,19.36
9.28568,-12.35357,326.76,1.08,1.04,2026-04-14,1609,77,12.76
9.31514,-13.17277,327.86,1.02,1.01,2026-04-14,1609,77,16.82
9.32194,-12.35886,356.06,1.08,1.04,2026-04-14,1609,98,69.73
9.32464,-12.33981,325.06,1.08,1.04,2026-04-14,1609,75,9.28
9.38008,-12.59425,333.61,1.06,1.03,2026-04-14,1609,84,24.06
9.38141,-12.58493,337.04,1.06,1.03,2026-04-14,1609,86,29.85
