latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
17.95405,75.8296,339.47,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,312.74,5.42,D
17.93517,75.66882,340.01,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,312.12,2,D
17.93853,75.66823,342.82,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,312.95,2,D
18.86399,82.1911,349.69,0.4,0.44,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.37,10.46,D
18.65716,80.56645,355.12,0.48,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.41,10.66,D
18.65656,80.56193,331.99,0.48,0.4,2026-02-09,0811,N,VIIRS,l,2.0NRT,302.74,5.95,D
18.31244,78.08563,333.82,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.28,1.16,D
18.66084,80.5658,347.41,0.48,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.47,10.66,D
18.66708,80.55598,336.61,0.48,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,303.82,8.06,D
18.67079,80.55555,337.05,0.48,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,303.21,8.99,D
18.68193,80.47005,351.11,0.48,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.45,13.49,D
18.45689,78.84654,337.93,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.09,3.98,D
18.45634,78.84265,335.2,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,306.88,3.98,D
18.91654,82.24586,334.23,0.4,0.44,2026-02-09,0811,N,VIIRS,n,2.0NRT,303.46,4.74,D
18.69551,80.37657,343.2,0.47,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,303.75,4.48,D
17.74225,74.08321,336.72,0.45,0.39,2026-02-09,0811,N,VIIRS,n,2.0NRT,311.06,2.61,D
18.69917,80.37603,357.01,0.47,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.02,11.92,D
18.7212,80.45519,335.34,0.48,0.4,2026-02-09,0811,N,VIIRS,l,2.0NRT,306.79,3.67,D
18.45555,78.52383,342.36,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,311.83,5.8,D
18.45649,78.52425,344.69,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,312.05,5.65,D
18.4684,78.5107,347.45,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.71,4.67,D
18.46786,78.50694,334.8,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.53,2.26,D
18.47179,78.51016,332.59,0.4,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,306.8,4.67,D
17.72157,73.75419,347.78,0.46,0.39,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.07,10.83,D
18.47518,78.50964,335.97,0.4,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,307.15,2.87,D
18.98376,82.29221,351.51,0.41,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.81,9.88,D
18.50111,78.64255,335.2,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.09,2.78,D
17.87075,74.54755,338.99,0.43,0.38,2026-02-09,0811,N,VIIRS,l,2.0NRT,311.1,2.8,D
17.87009,74.54357,344.67,0.43,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,312.75,4.15,D
17.67908,73.42212,335.45,0.48,0.4,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.57,8.59,D
17.87422,74.54689,345.91,0.43,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.78,4.29,D
17.87355,74.54292,340.61,0.43,0.38,2026-02-09,0811,N,VIIRS,l,2.0NRT,311.36,2.2,D
17.87288,74.53893,341.06,0.43,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,313.43,2.2,D
17.87833,74.55016,352.92,0.43,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.68,4.29,D
17.87702,74.54224,337.1,0.43,0.38,2026-02-09,0811,N,VIIRS,l,2.0NRT,310.37,2.2,D
17.91407,74.74399,346.37,0.42,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.84,5.23,D
17.92785,74.74152,336.82,0.42,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.3,5.66,D
19.221,83.79718,336.98,0.51,0.49,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.85,3.04,D
19.00182,82.0041,338.06,0.39,0.44,2026-02-09,0811,N,VIIRS,l,2.0NRT,310.8,6.02,D
18.39822,77.5639,345.86,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.1,4.67,D
18.11296,75.69193,336.25,0.4,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.75,4.4,D
18.09454,75.57615,348.17,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,312.24,7.04,D
18.1169,75.69507,342.92,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.29,1.76,D
18.12024,75.69447,338.56,0.4,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.97,1.76,D
18.66218,79.28119,333.6,0.43,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,303.46,2.97,D
18.10342,75.47419,345.89,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.42,10.01,D
18.60797,78.78359,333.89,0.41,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,306.96,6.67,D
18.52309,78.18938,333.15,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.15,1.81,D
18.71656,79.54079,341.41,0.44,0.38,2026-02-09,0811,N,VIIRS,l,2.0NRT,314.4,5.98,D
18.60263,78.72108,335.79,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.09,3.71,D
18.62523,78.85649,349.03,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.19,6.52,D
18.61371,78.77479,334.65,0.41,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,305.01,3.71,D
18.51374,78.03059,330.78,0.39,0.36,2026-02-09,0811,N,VIIRS,l,2.0NRT,304.91,2.92,D
19.2755,83.74726,331.84,0.5,0.49,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.94,2.07,D
19.09257,82.17158,335.07,0.4,0.44,2026-02-09,0811,N,VIIRS,l,2.0NRT,308.69,6.42,D
19.25395,83.44252,333.87,0.48,0.48,2026-02-09,0811,N,VIIRS,l,2.0NRT,306.82,1.84,D
18.68334,78.89554,335.23,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.72,3.18,D
18.68111,78.87987,341.14,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.81,3.12,D
18.19051,75.58604,337.79,0.4,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.88,3.17,D
18.6475,78.5724,331.42,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,306.06,1.71,D
18.69952,78.83706,331.47,0.41,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,302.57,2.13,D
19.11286,81.71783,339.13,0.56,0.43,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.31,3.19,D
18.58977,77.96529,338.06,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.46,3.35,D
18.70699,78.76848,333.02,0.41,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,306.41,2.73,D
18.59188,77.96474,337.64,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.01,4.28,D
18.98313,80.67692,335.65,0.49,0.41,2026-02-09,0811,N,VIIRS,l,2.0NRT,305.82,3.25,D
18.98252,80.67221,332.99,0.49,0.41,2026-02-09,0811,N,VIIRS,l,2.0NRT,307.77,4.12,D
18.98687,80.67637,333.71,0.49,0.41,2026-02-09,0811,N,VIIRS,l,2.0NRT,307.3,3.7,D
19.24266,82.41669,342.02,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.72,5.13,D
19.27419,82.6048,338.07,0.43,0.46,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.68,3.57,D
18.15446,74.77839,349.13,0.42,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,312.67,4.16,D
18.49456,76.9035,336.29,0.38,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.58,1.33,D
18.1579,74.77777,347.7,0.42,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,314.21,4.69,D
18.09685,74.36501,335.32,0.43,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.13,1.99,D
18.24786,75.26616,347.05,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.97,4.45,D
18.25124,75.26556,349.38,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,311.16,5.31,D
18.38101,75.87261,339.44,0.39,0.36,2026-02-09,0811,N,VIIRS,l,2.0NRT,312.52,2.41,D
18.20395,74.70044,333.46,0.42,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.68,2.3,D
19.43467,83.23666,332.79,0.47,0.48,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.79,8.6,D
19.43414,83.23222,340.41,0.47,0.48,2026-02-09,0811,N,VIIRS,n,2.0NRT,306.29,8.6,D
18.33741,75.34341,336.97,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,311.29,2.96,D
18.02523,73.45324,334.49,0.47,0.4,2026-02-09,0811,N,VIIRS,l,2.0NRT,307.4,2.23,D
19.49518,83.48361,347.42,0.49,0.48,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.87,13.09,D
19.49462,83.47884,339.57,0.49,0.48,2026-02-09,0811,N,VIIRS,n,2.0NRT,302.53,13.09,D
18.35926,75.24215,344.26,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.06,2.28,D
19.4313,82.66306,339.72,0.43,0.46,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.18,4.07,D
19.40588,82.45936,352.14,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,314.26,17.95,D
19.40537,82.45535,337.1,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,306.86,8.27,D
19.43605,82.66663,343.45,0.43,0.46,2026-02-09,0811,N,VIIRS,n,2.0NRT,307,12.04,D
19.43553,82.66245,356.16,0.43,0.46,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.56,12.04,D
19.41006,82.45881,339.24,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.81,4.58,D
19.33524,81.87022,345.04,0.39,0.44,2026-02-09,0811,N,VIIRS,n,2.0NRT,306.75,5.63,D
18.38892,75.3187,345.76,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.52,11.04,D
19.40705,82.46056,342.33,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.54,12.51,D
19.40657,82.45652,341.43,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,315.63,20.43,D
19.33632,81.87072,342.07,0.39,0.44,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.31,5.87,D
19.43529,82.66407,367,0.43,0.46,2026-02-09,0811,N,VIIRS,h,2.0NRT,311.83,21.62,D
19.4348,82.65993,337.95,0.43,0.46,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.09,9.57,D
18.47195,75.69757,337.79,0.39,0.36,2026-02-09,0811,N,VIIRS,l,2.0NRT,312.02,1.62,D
18.47136,75.69386,340.6,0.39,0.36,2026-02-09,0811,N,VIIRS,l,2.0NRT,312.66,2.31,D
18.48138,75.69211,343.29,0.39,0.36,2026-02-09,0811,N,VIIRS,l,2.0NRT,314.3,3.21,D
18.38512,75.09696,351.52,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.5,8.22,D
18.1254,73.55495,337.18,0.47,0.4,2026-02-09,0811,N,VIIRS,l,2.0NRT,310.78,4.65,D
18.12462,73.55048,337.05,0.47,0.4,2026-02-09,0811,N,VIIRS,l,2.0NRT,311.51,4.65,D
18.40736,75.10485,336.17,0.41,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.53,5.27,D
18.12781,73.41722,342.94,0.47,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.72,6.22,D
19.50237,82.61335,340.6,0.43,0.46,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.72,4.31,D
18.59838,76.12925,343.86,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.71,5.1,D
18.40314,74.90715,339.45,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.94,4.46,D
18.31805,74.36825,341.24,0.43,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,313.32,3.97,D
18.40718,74.91042,356.64,0.41,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,308.68,4.46,D
18.4106,74.90982,336.77,0.41,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.65,1.86,D
18.32937,74.2193,336.6,0.44,0.38,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.11,3.25,D
18.32951,74.21973,335.27,0.44,0.38,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.44,2.96,D
19.6421,83.58071,331.71,0.5,0.49,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.53,4.06,D
18.37473,74.4662,341.81,0.43,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,313.24,2.66,D
18.18276,73.34815,336.99,0.48,0.4,2026-02-09,0811,N,VIIRS,l,2.0NRT,311.95,4.62,D
19.70087,84.07251,342.98,0.54,0.51,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.1,7.92,D
18.3782,74.46558,345.05,0.43,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,313.06,2.66,D
18.4633,74.95621,334.74,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,306.11,2.24,D
18.39327,74.49164,335.07,0.43,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.37,0.75,D
19.5755,82.47787,333.48,0.42,0.45,2026-02-09,0811,N,VIIRS,l,2.0NRT,304.49,4.43,D
18.62197,75.63677,335.94,0.39,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.03,3,D
18.62138,75.63305,335.35,0.39,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.76,3,D
19.58663,82.46424,339.82,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.08,5.45,D
18.24512,73.20589,336.54,0.48,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.34,3.12,D
19.63358,82.53288,331.64,0.43,0.46,2026-02-09,0811,N,VIIRS,l,2.0NRT,305.94,5.33,D
18.95885,77.6059,338.4,0.39,0.36,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.71,2.85,D
18.50787,74.69115,336.33,0.42,0.38,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.54,3.39,D
19.02509,77.97044,339.04,0.39,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.75,4.58,D
18.59654,75.16904,336.63,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,306.21,2.37,D
18.54618,74.84162,343.66,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,312.48,3.05,D
18.54554,74.83773,347.46,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.29,2.24,D
19.63383,82.53307,332.44,0.43,0.46,2026-02-09,0811,N,VIIRS,l,2.0NRT,305.49,4.99,D
19.15693,78.82333,334.58,0.42,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,305.98,8.38,D
19.15638,78.81937,338.99,0.42,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.88,6.71,D
18.54896,74.83713,342.32,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.93,2.24,D
19.65038,82.45631,343.04,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,306.94,11.58,D
18.60307,75.03841,342.75,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,311.84,3.17,D
18.60646,75.03778,349.61,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,312.52,9.03,D
19.62264,82.12229,333.34,0.4,0.44,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.3,2.71,D
19.62676,82.1218,335.11,0.4,0.44,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.72,2.71,D
19.14156,78.44353,338.64,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,306.49,1.46,D
19.69375,82.56794,336.89,0.43,0.46,2026-02-09,0811,N,VIIRS,n,2.0NRT,303,3.27,D
18.69807,75.45415,333.97,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.31,2.81,D
20.15245,86.37709,333.97,0.38,0.59,2026-02-09,0811,N,VIIRS,n,2.0NRT,302.43,2.28,D
20.1517,86.36966,333.8,0.38,0.59,2026-02-09,0811,N,VIIRS,l,2.0NRT,304.12,3.47,D
19.71023,82.45735,338.79,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.12,3.53,D
19.71595,82.46915,334.83,0.42,0.46,2026-02-09,0811,N,VIIRS,l,2.0NRT,306.31,3.06,D
19.72235,82.45183,337,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.4,2.57,D
18.85867,76.25588,336.82,0.39,0.36,2026-02-09,0811,N,VIIRS,l,2.0NRT,310.16,1.32,D
18.69914,75.20176,335.33,0.4,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.47,4.19,D
19.76239,82.5729,341.26,0.43,0.46,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.26,5.32,D
20.10381,85.65476,336.74,0.34,0.56,2026-02-09,0811,N,VIIRS,n,2.0NRT,301.89,2.11,D
19.75554,82.3367,341.49,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.07,4.08,D
19.78299,82.45821,342,0.42,0.46,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.94,2.09,D
18.50262,73.6605,345.47,0.46,0.39,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.39,4.44,D
20.22389,86.42487,334.93,0.39,0.59,2026-02-09,0811,N,VIIRS,n,2.0NRT,300.63,3.21,D
19.7872,82.45767,339.77,0.42,0.46,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.68,4.66,D
18.72559,74.93307,347.6,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.17,2.2,D
19.02357,76.77907,343.99,0.38,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.18,4.08,D
19.02688,76.77851,338.18,0.38,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,306.44,4.08,D
20.26198,86.41708,367,0.39,0.59,2026-02-09,0811,N,VIIRS,h,2.0NRT,307.44,8.79,D
20.26236,86.42085,350.63,0.39,0.59,2026-02-09,0811,N,VIIRS,n,2.0NRT,303.49,8.79,D
20.19052,85.67537,334.42,0.34,0.56,2026-02-09,0811,N,VIIRS,n,2.0NRT,301.42,1.69,D
19.80067,82.29042,338.75,0.42,0.45,2026-02-09,0811,N,VIIRS,l,2.0NRT,308.91,3.86,D
20.10523,84.79596,331.57,0.6,0.53,2026-02-09,0811,N,VIIRS,n,2.0NRT,300.31,1.82,D
19.15509,77.49367,335.83,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.23,2.54,D
19.83882,82.42598,341.75,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.95,2.63,D
20.26257,86.41864,367,0.39,0.59,2026-02-09,0811,N,VIIRS,h,2.0NRT,305.02,16.27,D
20.26221,86.41487,353.36,0.39,0.59,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.16,7.68,D
19.83957,82.42737,341.94,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.85,3.72,D
19.8798,82.51402,354.36,0.43,0.46,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.54,6.22,D
19.88353,82.50933,337.33,0.43,0.46,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.91,3.19,D
19.82974,81.96226,343.44,0.4,0.44,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.25,3.52,D
20.23902,85.52625,333.85,0.34,0.56,2026-02-09,0811,N,VIIRS,n,2.0NRT,301.74,1.9,D
19.87066,82.2617,335.05,0.41,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.11,2.65,D
18.79189,74.67368,339.11,0.42,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.51,1.58,D
18.55163,73.24637,341,0.48,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.5,2.69,D
18.93521,75.51653,342.84,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,312.5,3.6,D
18.81907,74.75361,338.13,0.41,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.72,3.05,D
19.9162,82.32205,340.52,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.36,4.13,D
19.91568,82.31789,336.69,0.42,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.53,1.88,D
19.9227,82.23856,336.86,0.41,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.3,2.66,D
19.92219,82.23455,337.83,0.41,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.55,3.09,D
19.92401,82.2381,338.07,0.41,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.59,3.32,D
19.92353,82.23409,337.26,0.41,0.45,2026-02-09,0811,N,VIIRS,l,2.0NRT,308.39,5.24,D
18.89467,74.81181,367,0.41,0.37,2026-02-09,0811,N,VIIRS,h,2.0NRT,310.47,4.39,D
18.89531,74.81567,338.77,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.03,4.39,D
19.2402,76.95863,339.06,0.38,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,313.4,11.06,D
19.16355,76.45689,336.32,0.38,0.36,2026-02-09,0811,N,VIIRS,l,2.0NRT,310.99,33.93,D
19.95832,82.17303,343.49,0.41,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,311.93,5.26,D
19.30551,77.3484,334.8,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.31,4.09,D
19.10298,75.98016,347.12,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.98,7.61,D
19.14503,76.20578,334.93,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,306.74,2.94,D
19.32764,77.02219,335.49,0.38,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.66,4.88,D
18.99049,74.88251,357.3,0.41,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,312.83,10,D
18.99389,74.88192,350.3,0.41,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.67,7.26,D
20.12967,83.01102,367,0.46,0.47,2026-02-09,0811,N,VIIRS,h,2.0NRT,311.42,16.43,D
20.0312,82.16761,336.19,0.41,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.58,2.93,D
18.68576,73.03067,336.39,0.49,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.11,2.01,D
20.03337,82.11549,341.46,0.41,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.51,8.06,D
20.0329,82.11163,343.79,0.41,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.28,8.06,D
20.0375,82.11496,335.52,0.41,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,303.88,8.06,D
20.03703,82.11108,344.95,0.41,0.45,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.18,8.06,D
19.44531,77.67679,335.17,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.6,2.25,D
19.50766,77.89217,336.31,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,308.57,2.12,D
18.78767,73.18108,335.82,0.48,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.3,2.87,D
19.16556,75.42902,338.8,0.4,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,313.61,4.9,D
18.81105,73.23391,335.15,0.47,0.4,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.68,4.69,D
20.09909,81.80899,335.21,0.39,0.44,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.28,1.65,D
20.65893,86.61208,367,0.4,0.6,2026-02-09,0811,N,VIIRS,h,2.0NRT,304.05,6.93,D
20.66006,86.6239,344.9,0.4,0.6,2026-02-09,0811,N,VIIRS,n,2.0NRT,301.58,4.49,D
20.65968,86.61996,330.57,0.4,0.6,2026-02-09,0811,N,VIIRS,n,2.0NRT,299.62,8.05,D
20.66566,86.62332,346.38,0.4,0.6,2026-02-09,0811,N,VIIRS,n,2.0NRT,304.36,6.32,D
20.66528,86.61938,337.11,0.4,0.6,2026-02-09,0811,N,VIIRS,n,2.0NRT,303.87,7.79,D
19.60143,77.81906,332.29,0.39,0.36,2026-02-09,0811,N,VIIRS,l,2.0NRT,306.5,2.47,D
19.05982,74.21899,341.95,0.43,0.38,2026-02-09,0811,N,VIIRS,l,2.0NRT,314.48,3.77,D
19.19646,75.01109,343.48,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.54,1.52,D
19.19984,75.01048,356.61,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,312.1,12.28,D
20.35022,83.18177,334.26,0.48,0.48,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.94,2.71,D
19.36028,75.93478,335.71,0.39,0.36,2026-02-09,0811,N,VIIRS,l,2.0NRT,310.59,3.87,D
19.62082,77.6095,336.4,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.26,4.87,D
20.34913,83.1835,337.78,0.48,0.48,2026-02-09,0811,N,VIIRS,n,2.0NRT,305.97,4.48,D
19.25024,75.12291,334.78,0.4,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,308.52,1.39,D
20.34237,82.92641,331.74,0.46,0.47,2026-02-09,0811,N,VIIRS,l,2.0NRT,305.06,3.25,D
19.4292,76.0957,346.58,0.39,0.36,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.65,4.58,D
19.28482,75.05799,341.57,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,309.89,1.8,D
20.75637,86.3523,367,0.39,0.59,2026-02-09,0811,N,VIIRS,h,2.0NRT,306.57,5.49,D
19.2882,75.05739,350.3,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.86,2.87,D
19.28758,75.05358,336.71,0.4,0.37,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.64,2.7,D
19.29157,75.05679,342.36,0.4,0.37,2026-02-09,0811,N,VIIRS,n,2.0NRT,310.81,2.87,D
18.99633,73.17602,334.94,0.48,0.4,2026-02-09,0811,N,VIIRS,l,2.0NRT,309.31,2.38,D
19.04132,73.24376,339.8,0.47,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,307.83,5.73,D
19.04418,73.23869,334.76,0.47,0.4,2026-02-09,0811,N,VIIRS,l,2.0NRT,308.75,7.36,D
19.05717,73.22717,332.26,0.47,0.4,2026-02-09,0811,N,VIIRS,n,2.0NRT,306.52,2.77,D
