latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
26.00575,95.00404,316.68,3.3,1.72,2026-02-06,0756,Aqua,MODIS,77,6.1NRT,291.25,84.89,D
25.56294,94.05754,324.55,3.97,1.85,2026-02-06,0756,Aqua,MODIS,83,6.1NRT,284.24,175.39,D
25.5472,94.06181,309.72,3.97,1.85,2026-02-06,0756,Aqua,MODIS,60,6.1NRT,284.68,72.7,D
25.55467,94.06703,328.08,3.97,1.85,2026-02-06,0756,Aqua,MODIS,85,6.1NRT,285.65,195.74,D
25.98807,94.71139,300.25,3.47,1.75,2026-02-06,0756,Aqua,MODIS,33,6.1NRT,288.14,25.57,D
27.691,93.59829,316.97,3.78,1.82,2026-02-06,0756,Aqua,MODIS,76,6.1NRT,289.16,100.67,D
9.53389,77.00145,315.65,2.31,1.47,2026-02-06,0930,Aqua,MODIS,64,6.1NRT,298.11,31.33,D
9.53479,77.00618,314.25,2.31,1.47,2026-02-06,0930,Aqua,MODIS,60,6.1NRT,297.97,25.74,D
15.99991,78.98338,317.55,1.27,1.12,2026-02-06,0932,Aqua,MODIS,57,6.1NRT,300.44,13.37,D
9.94118,79.10561,320.54,1.56,1.23,2026-02-06,0932,Aqua,MODIS,72,6.1NRT,295.95,24.04,D
10.20663,78.95814,312.98,1.58,1.24,2026-02-06,0932,Aqua,MODIS,23,6.1NRT,297,11.91,D
10.20919,78.95238,320.71,1.58,1.24,2026-02-06,0932,Aqua,MODIS,64,6.1NRT,296.81,24.87,D
10.36186,79.04701,322.5,1.55,1.23,2026-02-06,0932,Aqua,MODIS,77,6.1NRT,296.27,28.5,D
10.44246,79.11098,309.44,1.53,1.22,2026-02-06,0932,Aqua,MODIS,29,6.1NRT,293.41,8.05,D
10.57858,79.0403,312.77,1.54,1.22,2026-02-06,0932,Aqua,MODIS,33,6.1NRT,293.54,11.44,D
10.59986,79.03679,318.92,1.54,1.22,2026-02-06,0932,Aqua,MODIS,73,6.1NRT,295.7,21.18,D
10.59512,79.04606,315.67,1.53,1.22,2026-02-06,0932,Aqua,MODIS,63,6.1NRT,295.87,15.39,D
10.661,79.04884,318.25,1.53,1.22,2026-02-06,0932,Aqua,MODIS,68,6.1NRT,297.58,18.09,D
10.75047,79.02686,314.41,1.53,1.22,2026-02-06,0932,Aqua,MODIS,57,6.1NRT,297.74,12.11,D
10.74831,79.01342,313.71,1.53,1.22,2026-02-06,0932,Aqua,MODIS,58,6.1NRT,298.08,10.65,D
10.93965,78.82401,325.95,1.57,1.23,2026-02-06,0932,Aqua,MODIS,78,6.1NRT,299.5,34.36,D
11.03663,79.01635,313.2,1.51,1.21,2026-02-06,0932,Aqua,MODIS,48,6.1NRT,296.73,11.12,D
11.11162,79.10542,316.18,1.49,1.2,2026-02-06,0932,Aqua,MODIS,54,6.1NRT,298.37,12.74,D
11.03778,78.58443,321.54,1.63,1.26,2026-02-06,0932,Aqua,MODIS,66,6.1NRT,300.03,25.34,D
11.0236,78.49771,328.59,1.65,1.26,2026-02-06,0932,Aqua,MODIS,76,6.1NRT,301.29,37.64,D
11.10034,78.40467,321.69,1.68,1.27,2026-02-06,0932,Aqua,MODIS,71,6.1NRT,303.07,16.91,D
11.17357,78.49039,325.58,1.65,1.26,2026-02-06,0932,Aqua,MODIS,77,6.1NRT,301.89,29.5,D
11.17261,78.27858,322.64,1.71,1.28,2026-02-06,0932,Aqua,MODIS,73,6.1NRT,302.94,24.6,D
11.50359,79.23969,318.94,1.43,1.18,2026-02-06,0932,Aqua,MODIS,58,6.1NRT,299.21,17.15,D
12.39741,77.37658,318.9,1.9,1.35,2026-02-06,0932,Aqua,MODIS,59,6.1NRT,304.44,16.97,D
12.44796,77.60514,315.9,1.82,1.32,2026-02-06,0932,Aqua,MODIS,53,6.1NRT,304.47,14,D
12.4091,77.37453,321.38,1.9,1.35,2026-02-06,0932,Aqua,MODIS,68,6.1NRT,304.25,22.78,D
12.49726,77.55607,316.7,1.83,1.33,2026-02-06,0932,Aqua,MODIS,55,6.1NRT,301.59,15.5,D
12.49443,77.53957,320.64,1.84,1.33,2026-02-06,0932,Aqua,MODIS,68,6.1NRT,303.24,24.5,D
12.66001,77.55507,316.39,1.82,1.32,2026-02-06,0932,Aqua,MODIS,63,6.1NRT,304.18,12.77,D
12.69323,77.75492,317.1,1.76,1.3,2026-02-06,0932,Aqua,MODIS,64,6.1NRT,303.25,13.56,D
12.65755,77.54861,319.39,1.82,1.32,2026-02-06,0932,Aqua,MODIS,69,6.1NRT,304.73,18.46,D
12.65601,77.11855,315,1.97,1.37,2026-02-06,0932,Aqua,MODIS,57,6.1NRT,303.22,12.61,D
12.95558,78.36413,322.52,1.57,1.23,2026-02-06,0932,Aqua,MODIS,72,6.1NRT,303.38,22.48,D
12.95331,78.3503,325.57,1.57,1.23,2026-02-06,0932,Aqua,MODIS,77,6.1NRT,302.81,28.58,D
12.96402,78.34841,321.99,1.57,1.23,2026-02-06,0932,Aqua,MODIS,73,6.1NRT,303.25,21.97,D
12.88081,77.84197,316.56,1.72,1.29,2026-02-06,0932,Aqua,MODIS,63,6.1NRT,303.05,13.3,D
13.13029,79.31544,313.82,1.34,1.15,2026-02-06,0932,Aqua,MODIS,54,6.1NRT,302.04,8,D
12.98588,78.41529,318.53,1.55,1.23,2026-02-06,0932,Aqua,MODIS,67,6.1NRT,302.2,15.25,D
12.98366,78.40158,315.75,1.55,1.23,2026-02-06,0932,Aqua,MODIS,57,6.1NRT,301.92,11.42,D
12.99007,78.408,327.66,1.55,1.23,2026-02-06,0932,Aqua,MODIS,79,6.1NRT,302.75,32.38,D
13.26476,79.64066,315.51,1.27,1.12,2026-02-06,0932,Aqua,MODIS,61,6.1NRT,301.07,9.59,D
13.12521,78.3369,314.16,1.56,1.23,2026-02-06,0932,Aqua,MODIS,54,6.1NRT,301.8,9.02,D
13.12445,78.2654,315.75,1.58,1.24,2026-02-06,0932,Aqua,MODIS,60,6.1NRT,299.22,11.32,D
13.12216,78.25153,315.24,1.58,1.24,2026-02-06,0932,Aqua,MODIS,59,6.1NRT,301.74,10.5,D
13.3699,79.00822,313.59,1.39,1.17,2026-02-06,0932,Aqua,MODIS,47,6.1NRT,300.77,9.73,D
13.24377,77.65929,335.69,1.75,1.3,2026-02-06,0932,Aqua,MODIS,82,6.1NRT,305.58,60.69,D
13.24124,77.64393,341.15,1.75,1.3,2026-02-06,0932,Aqua,MODIS,90,6.1NRT,304.92,80.77,D
13.24318,77.65275,348.07,1.75,1.3,2026-02-06,0932,Aqua,MODIS,94,6.1NRT,306.11,109.75,D
13.24055,77.63741,321.15,1.75,1.3,2026-02-06,0932,Aqua,MODIS,72,6.1NRT,304.23,20.54,D
13.33827,77.66827,317.53,1.74,1.29,2026-02-06,0932,Aqua,MODIS,65,6.1NRT,303.7,13.92,D
13.51497,78.09327,317.17,1.6,1.25,2026-02-06,0932,Aqua,MODIS,65,6.1NRT,303.44,11.89,D
13.31805,76.73332,317.47,2.05,1.39,2026-02-06,0932,Aqua,MODIS,64,6.1NRT,304.27,23.69,D
13.36003,76.29594,314.28,2.22,1.44,2026-02-06,0932,Aqua,MODIS,50,6.1NRT,303.4,16.29,D
13.62798,77.81488,317.6,1.67,1.27,2026-02-06,0932,Aqua,MODIS,65,6.1NRT,304.16,14.75,D
13.93249,78.86867,314.43,1.39,1.17,2026-02-06,0932,Aqua,MODIS,51,6.1NRT,302.92,7.71,D
13.90139,78.18641,325.08,1.55,1.23,2026-02-06,0932,Aqua,MODIS,76,6.1NRT,305.36,23.45,D
13.89907,78.17268,334.98,1.55,1.23,2026-02-06,0932,Aqua,MODIS,85,6.1NRT,306.37,47.76,D
13.91203,78.18449,317.61,1.55,1.23,2026-02-06,0932,Aqua,MODIS,47,6.1NRT,304.92,9.44,D
13.90973,78.17078,324.48,1.55,1.23,2026-02-06,0932,Aqua,MODIS,75,6.1NRT,305.68,22.68,D
13.85551,77.64684,332.23,1.7,1.28,2026-02-06,0932,Aqua,MODIS,83,6.1NRT,306.09,46.57,D
13.85292,77.63138,323.07,1.71,1.28,2026-02-06,0932,Aqua,MODIS,73,6.1NRT,305.39,22.68,D
13.95332,78.03423,338.95,1.59,1.24,2026-02-06,0932,Aqua,MODIS,88,6.1NRT,305.38,62.78,D
13.9582,78.04281,319.37,1.58,1.24,2026-02-06,0932,Aqua,MODIS,66,6.1NRT,304.46,13.86,D
13.95576,78.02847,331.4,1.59,1.24,2026-02-06,0932,Aqua,MODIS,82,6.1NRT,304.82,40.71,D
14.09352,78.46285,317.25,1.47,1.2,2026-02-06,0932,Aqua,MODIS,56,6.1NRT,304.02,10.64,D
14.02589,77.89321,313.25,1.62,1.25,2026-02-06,0932,Aqua,MODIS,34,6.1NRT,301.31,8.36,D
14.04111,77.78432,321.91,1.65,1.26,2026-02-06,0932,Aqua,MODIS,72,6.1NRT,306.24,18.96,D
13.831,76.48839,317.08,2.09,1.41,2026-02-06,0932,Aqua,MODIS,45,6.1NRT,303.85,20.13,D
14.19799,78.59765,319.7,1.43,1.18,2026-02-06,0932,Aqua,MODIS,68,6.1NRT,304.96,14.48,D
14.05679,77.67511,316.58,1.68,1.27,2026-02-06,0932,Aqua,MODIS,58,6.1NRT,305.24,11.3,D
14.12424,77.94752,318.59,1.6,1.25,2026-02-06,0932,Aqua,MODIS,64,6.1NRT,304.36,11.27,D
14.14073,78.02613,319.64,1.58,1.24,2026-02-06,0932,Aqua,MODIS,68,6.1NRT,307.25,14.06,D
14.12876,77.95596,318.74,1.6,1.24,2026-02-06,0932,Aqua,MODIS,66,6.1NRT,304.29,13.12,D
14.21737,77.66407,317.15,1.67,1.27,2026-02-06,0932,Aqua,MODIS,62,6.1NRT,303.95,11.89,D
14.02257,76.3067,315.54,2.15,1.42,2026-02-06,0932,Aqua,MODIS,50,6.1NRT,304.18,16.49,D
14.01927,76.28748,322.72,2.15,1.43,2026-02-06,0932,Aqua,MODIS,62,6.1NRT,304.03,37.21,D
14.17957,77.16241,319.55,1.83,1.32,2026-02-06,0932,Aqua,MODIS,67,6.1NRT,303.53,18.09,D
14.1763,77.15804,317.35,1.83,1.32,2026-02-06,0932,Aqua,MODIS,61,6.1NRT,303.73,14.58,D
14.02467,76.3013,318.53,2.15,1.42,2026-02-06,0932,Aqua,MODIS,63,6.1NRT,304.44,24.32,D
14.02122,76.28205,314.18,2.15,1.43,2026-02-06,0932,Aqua,MODIS,32,6.1NRT,303.14,13.15,D
14.32443,77.95126,319.09,1.58,1.24,2026-02-06,0932,Aqua,MODIS,66,6.1NRT,304.47,16.74,D
14.33058,77.78957,315.63,1.63,1.26,2026-02-06,0932,Aqua,MODIS,46,6.1NRT,301.45,11.93,D
14.38346,77.83839,316.42,1.61,1.25,2026-02-06,0932,Aqua,MODIS,55,6.1NRT,304.76,9.9,D
14.38111,77.8241,330.9,1.62,1.25,2026-02-06,0932,Aqua,MODIS,82,6.1NRT,304.41,41.85,D
14.38605,77.83129,327.08,1.61,1.25,2026-02-06,0932,Aqua,MODIS,78,6.1NRT,305,31.61,D
14.38352,77.81657,319.31,1.62,1.25,2026-02-06,0932,Aqua,MODIS,65,6.1NRT,304.46,15.36,D
14.46464,78.2292,319.04,1.5,1.21,2026-02-06,0932,Aqua,MODIS,65,6.1NRT,305.22,10.99,D
14.4488,77.66982,322.58,1.65,1.26,2026-02-06,0932,Aqua,MODIS,55,6.1NRT,307.64,17.66,D
14.45209,77.67915,320.23,1.65,1.26,2026-02-06,0932,Aqua,MODIS,58,6.1NRT,307.72,15.65,D
14.44957,77.66454,327.1,1.65,1.26,2026-02-06,0932,Aqua,MODIS,77,6.1NRT,307.81,29.83,D
14.80315,79.60516,314.6,1.21,1.1,2026-02-06,0932,Aqua,MODIS,46,6.1NRT,303.26,6.21,D
14.35653,76.71193,322.56,1.96,1.37,2026-02-06,0932,Aqua,MODIS,71,6.1NRT,307.91,25.78,D
14.36271,76.70396,320.24,1.96,1.37,2026-02-06,0932,Aqua,MODIS,67,6.1NRT,307.48,17.41,D
14.66604,77.99921,318.03,1.55,1.23,2026-02-06,0932,Aqua,MODIS,61,6.1NRT,304.61,12.75,D
14.87656,78.05653,321.62,1.52,1.22,2026-02-06,0932,Aqua,MODIS,63,6.1NRT,306.94,14.26,D
15.02717,78.00938,318.51,1.53,1.22,2026-02-06,0932,Aqua,MODIS,52,6.1NRT,305.51,8.52,D
15.3358,79.07038,318.65,1.28,1.12,2026-02-06,0932,Aqua,MODIS,63,6.1NRT,300.36,15.46,D
15.21628,77.74555,327.92,1.58,1.24,2026-02-06,0932,Aqua,MODIS,78,6.1NRT,307.27,30.81,D
15.21384,77.73129,320.81,1.58,1.24,2026-02-06,0932,Aqua,MODIS,67,6.1NRT,305.79,15.37,D
15.3606,78.2191,316.64,1.46,1.19,2026-02-06,0932,Aqua,MODIS,26,6.1NRT,305.84,9.48,D
15.44589,77.87658,327.8,1.53,1.22,2026-02-06,0932,Aqua,MODIS,78,6.1NRT,307.1,26.66,D
15.64496,78.25597,324.54,1.43,1.18,2026-02-06,0932,Aqua,MODIS,40,6.1NRT,305.56,18.6,D
15.65144,78.2495,334.12,1.43,1.18,2026-02-06,0932,Aqua,MODIS,52,6.1NRT,307.5,33.19,D
15.67796,78.21841,323.63,1.44,1.19,2026-02-06,0932,Aqua,MODIS,67,6.1NRT,308.43,13.74,D
15.93664,78.97627,322.73,1.27,1.12,2026-02-06,0932,Aqua,MODIS,73,6.1NRT,301.54,20.28,D
15.93479,78.96476,314.36,1.28,1.12,2026-02-06,0932,Aqua,MODIS,49,6.1NRT,300.63,9.65,D
15.99387,79.00766,321.84,1.26,1.12,2026-02-06,0932,Aqua,MODIS,72,6.1NRT,300.94,19.19,D
15.84884,78.06827,324.13,1.46,1.19,2026-02-06,0932,Aqua,MODIS,66,6.1NRT,307.11,19.18,D
15.85921,78.06638,321.3,1.46,1.19,2026-02-06,0932,Aqua,MODIS,52,6.1NRT,308.23,12.89,D
16.03933,78.91746,316.43,1.28,1.12,2026-02-06,0932,Aqua,MODIS,60,6.1NRT,301.73,11.48,D
16.04111,78.91066,315.34,1.28,1.12,2026-02-06,0932,Aqua,MODIS,48,6.1NRT,302.07,9.63,D
16.43624,80.50925,325.09,1.06,1.03,2026-02-06,0932,Aqua,MODIS,78,6.1NRT,306.28,16.47,D
16.14543,77.75671,321.41,1.52,1.22,2026-02-06,0932,Aqua,MODIS,54,6.1NRT,304.24,17.88,D
16.44521,77.99112,321.56,1.45,1.19,2026-02-06,0932,Aqua,MODIS,42,6.1NRT,302.61,17.32,D
16.4846,77.92345,319.13,1.46,1.19,2026-02-06,0932,Aqua,MODIS,58,6.1NRT,302.79,14.01,D
15.89579,74.39069,315.33,2.78,1.59,2026-02-06,0932,Aqua,MODIS,53,6.1NRT,302.64,26.91,D
16.61749,78.04088,316.78,1.42,1.18,2026-02-06,0932,Aqua,MODIS,61,6.1NRT,303.27,12.7,D
16.62661,77.66557,362.9,1.51,1.21,2026-02-06,0932,Aqua,MODIS,100,6.1NRT,304.56,156.05,D
16.62431,77.65192,330.19,1.51,1.21,2026-02-06,0932,Aqua,MODIS,81,6.1NRT,304.44,36.09,D
17.60792,83.2043,315.13,1.06,1.03,2026-02-06,0932,Aqua,MODIS,58,6.1NRT,303.41,6.17,D
17.60657,83.1947,313.66,1.06,1.03,2026-02-06,0932,Aqua,MODIS,51,6.1NRT,302.76,5.54,D
17.57983,80.84264,320.48,1.02,1.01,2026-02-06,0932,Aqua,MODIS,73,6.1NRT,303.02,11.19,D
17.09953,77.23985,320.73,1.59,1.24,2026-02-06,0932,Aqua,MODIS,67,6.1NRT,306.92,12.22,D
18.16295,83.61607,312.46,1.11,1.05,2026-02-06,0932,Aqua,MODIS,52,6.1NRT,302.2,5.17,D
18.18489,83.57146,313.65,1.1,1.05,2026-02-06,0932,Aqua,MODIS,61,6.1NRT,303.24,6.36,D
18.21652,83.59759,315.43,1.11,1.05,2026-02-06,0932,Aqua,MODIS,65,6.1NRT,301.13,8.43,D
17.3576,77.53777,319.91,1.5,1.21,2026-02-06,0932,Aqua,MODIS,35,6.1NRT,303.1,13.74,D
17.36808,77.53586,323.8,1.5,1.21,2026-02-06,0932,Aqua,MODIS,69,6.1NRT,302.47,21.93,D
17.3658,77.52226,321.66,1.5,1.21,2026-02-06,0932,Aqua,MODIS,59,6.1NRT,303.49,17.49,D
17.83384,80.14485,331.84,1.06,1.03,2026-02-06,0932,Aqua,MODIS,84,6.1NRT,304.4,25.98,D
17.44354,77.62796,320.59,1.47,1.2,2026-02-06,0932,Aqua,MODIS,67,6.1NRT,302.41,18.67,D
17.54271,77.96844,317.8,1.39,1.17,2026-02-06,0932,Aqua,MODIS,62,6.1NRT,304.3,11.6,D
17.54062,77.95578,315.4,1.39,1.17,2026-02-06,0932,Aqua,MODIS,52,6.1NRT,302.88,8.12,D
17.58099,77.8896,317.83,1.4,1.17,2026-02-06,0932,Aqua,MODIS,62,6.1NRT,302.62,11.68,D
17.59115,77.88765,315.38,1.4,1.17,2026-02-06,0932,Aqua,MODIS,27,6.1NRT,302.57,8.09,D
17.58858,77.80936,318.64,1.42,1.18,2026-02-06,0932,Aqua,MODIS,60,6.1NRT,303.82,12.89,D
28.39243,78.70217,305.13,1,1,2026-02-06,0934,Aqua,MODIS,61,6.1NRT,292.98,5.5,D
28.58514,79.96771,302.93,1.02,1.01,2026-02-06,0934,Aqua,MODIS,54,6.1NRT,291.28,5.26,D
28.58372,79.95766,302.44,1.02,1.01,2026-02-06,0934,Aqua,MODIS,52,6.1NRT,291.02,4.86,D
28.32226,78.12175,302.87,1.02,1.01,2026-02-06,0934,Aqua,MODIS,53,6.1NRT,292.86,4.24,D
28.38142,77.7207,305.26,1.04,1.02,2026-02-06,0934,Aqua,MODIS,59,6.1NRT,293.55,5.88,D
21.93931,78.38345,319.84,1.14,1.06,2026-02-06,0934,Aqua,MODIS,73,6.1NRT,301.2,14.73,D
17.70285,77.04069,319.49,1.6,1.25,2026-02-06,0934,Aqua,MODIS,66,6.1NRT,306.1,14.65,D
18.32956,80.72542,319.98,1.02,1.01,2026-02-06,0934,Aqua,MODIS,71,6.1NRT,301.62,11.46,D
18.32815,80.71606,326.27,1.02,1.01,2026-02-06,0934,Aqua,MODIS,79,6.1NRT,302.52,18.3,D
17.8037,77.14781,318.52,1.57,1.23,2026-02-06,0934,Aqua,MODIS,64,6.1NRT,300.51,14.69,D
18.69344,82.18633,329.83,1.01,1.01,2026-02-06,0934,Aqua,MODIS,83,6.1NRT,302.52,22.36,D
18.69212,82.17707,320.44,1.01,1.01,2026-02-06,0934,Aqua,MODIS,73,6.1NRT,303.08,12.09,D
18.69454,82.00652,311.86,1.01,1,2026-02-06,0934,Aqua,MODIS,53,6.1NRT,298.58,6.49,D
17.97815,77.43587,338.21,1.48,1.2,2026-02-06,0934,Aqua,MODIS,88,6.1NRT,304.42,54.84,D
17.97588,77.42248,329.68,1.49,1.2,2026-02-06,0934,Aqua,MODIS,81,6.1NRT,302.84,33.18,D
17.98855,77.43377,318.38,1.48,1.2,2026-02-06,0934,Aqua,MODIS,65,6.1NRT,304.01,12.65,D
17.98629,77.42039,321.28,1.49,1.2,2026-02-06,0934,Aqua,MODIS,71,6.1NRT,303.86,17.51,D
18.22408,78.73994,314.23,1.22,1.1,2026-02-06,0934,Aqua,MODIS,58,6.1NRT,299.11,9.32,D
18.98217,83.26005,312.73,1.09,1.04,2026-02-06,0934,Aqua,MODIS,37,6.1NRT,300.93,6.54,D
18.85681,82.2392,314.3,1.02,1.01,2026-02-06,0934,Aqua,MODIS,63,6.1NRT,301.06,7.02,D
18.85548,82.22989,313.63,1.02,1.01,2026-02-06,0934,Aqua,MODIS,61,6.1NRT,300.91,6.43,D
18.98152,82.59799,315.44,1.04,1.02,2026-02-06,0934,Aqua,MODIS,65,6.1NRT,301.52,7.73,D
18.70997,80.47638,322.9,1.03,1.01,2026-02-06,0934,Aqua,MODIS,70,6.1NRT,301.5,14.37,D
18.18271,77.06554,316.35,1.56,1.23,2026-02-06,0934,Aqua,MODIS,57,6.1NRT,305.48,10.87,D
18.95888,81.85081,324.36,1,1,2026-02-06,0934,Aqua,MODIS,78,6.1NRT,303.08,15.25,D
18.61597,79.45525,314.94,1.11,1.05,2026-02-06,0934,Aqua,MODIS,55,6.1NRT,303.97,7.26,D
19.05445,82.32918,311.55,1.02,1.01,2026-02-06,0934,Aqua,MODIS,43,6.1NRT,299.88,4.07,D
18.24564,76.96004,317.23,1.58,1.24,2026-02-06,0934,Aqua,MODIS,62,6.1NRT,305.74,11.55,D
18.3197,77.00473,317.24,1.57,1.23,2026-02-06,0934,Aqua,MODIS,57,6.1NRT,305.65,11.29,D
19.21813,82.62971,314.17,1.04,1.02,2026-02-06,0934,Aqua,MODIS,61,6.1NRT,301.04,6.71,D
19.27874,82.73798,312.55,1.05,1.02,2026-02-06,0934,Aqua,MODIS,56,6.1NRT,301.14,5.79,D
19.2919,82.63184,314.97,1.04,1.02,2026-02-06,0934,Aqua,MODIS,64,6.1NRT,299.81,7.78,D
18.38334,76.87702,318.07,1.6,1.24,2026-02-06,0934,Aqua,MODIS,65,6.1NRT,305.28,12.35,D
18.49502,77.20293,318.09,1.51,1.21,2026-02-06,0934,Aqua,MODIS,66,6.1NRT,307.2,10.78,D
18.48568,77.14838,319.34,1.52,1.22,2026-02-06,0934,Aqua,MODIS,68,6.1NRT,307.38,13.63,D
18.56452,77.25307,319.98,1.49,1.21,2026-02-06,0934,Aqua,MODIS,34,6.1NRT,307.94,11.63,D
18.52388,77.01927,317.76,1.55,1.23,2026-02-06,0934,Aqua,MODIS,62,6.1NRT,305.88,12.42,D
18.52142,77.00513,316.2,1.55,1.23,2026-02-06,0934,Aqua,MODIS,54,6.1NRT,305.05,9.91,D
19.28507,81.73555,315.1,1,1,2026-02-06,0934,Aqua,MODIS,57,6.1NRT,303.19,5.49,D
19.28374,81.72633,322.35,1,1,2026-02-06,0934,Aqua,MODIS,76,6.1NRT,303.57,12.05,D
18.56796,77.21043,332.09,1.5,1.21,2026-02-06,0934,Aqua,MODIS,83,6.1NRT,307.05,36.79,D
19.51248,83.29617,318.38,1.1,1.05,2026-02-06,0934,Aqua,MODIS,71,6.1NRT,302.85,10.56,D
18.59124,77.22002,324.11,1.5,1.21,2026-02-06,0934,Aqua,MODIS,47,6.1NRT,306.08,17.27,D
18.53631,76.90018,318.85,1.58,1.24,2026-02-06,0934,Aqua,MODIS,67,6.1NRT,307.39,13.98,D
18.59245,77.16358,323.29,1.51,1.21,2026-02-06,0934,Aqua,MODIS,74,6.1NRT,304.72,21.73,D
18.58418,77.05098,320.17,1.54,1.22,2026-02-06,0934,Aqua,MODIS,65,6.1NRT,305.78,16.86,D
18.63272,77.05087,323.81,1.54,1.22,2026-02-06,0934,Aqua,MODIS,75,6.1NRT,308.12,23.07,D
18.63031,77.03693,318.84,1.54,1.22,2026-02-06,0934,Aqua,MODIS,66,6.1NRT,307.94,13.58,D
18.68214,77.21168,331.1,1.49,1.21,2026-02-06,0934,Aqua,MODIS,83,6.1NRT,307.08,37.67,D
18.69258,77.20958,317.02,1.49,1.21,2026-02-06,0934,Aqua,MODIS,61,6.1NRT,304.78,10.22,D
19.43297,81.87598,314.12,1.01,1,2026-02-06,0934,Aqua,MODIS,55,6.1NRT,302.55,5.59,D
19.57828,82.49894,310.67,1.04,1.02,2026-02-06,0934,Aqua,MODIS,37,6.1NRT,297.85,4.57,D
19.64549,82.45351,313.71,1.04,1.02,2026-02-06,0934,Aqua,MODIS,63,6.1NRT,298.24,7.04,D
19.63585,82.00202,312.05,1.01,1.01,2026-02-06,0934,Aqua,MODIS,53,6.1NRT,301.15,5.48,D
19.67404,82.20683,319.63,1.02,1.01,2026-02-06,0934,Aqua,MODIS,73,6.1NRT,303.37,10.96,D
18.19464,73.25436,314.44,3.03,1.66,2026-02-06,0934,Aqua,MODIS,45,6.1NRT,301.56,23.73,D
18.87938,76.67333,316.66,1.62,1.25,2026-02-06,0934,Aqua,MODIS,58,6.1NRT,305.17,11.67,D
19.01757,77.1917,323.95,1.48,1.2,2026-02-06,0934,Aqua,MODIS,74,6.1NRT,306.59,20.88,D
19.02797,77.18969,320.06,1.48,1.2,2026-02-06,0934,Aqua,MODIS,66,6.1NRT,305.97,13.61,D
18.99427,76.67499,313.16,1.61,1.25,2026-02-06,0934,Aqua,MODIS,33,6.1NRT,302.08,8.33,D
18.98749,76.56984,324.27,1.64,1.26,2026-02-06,0934,Aqua,MODIS,60,6.1NRT,307.03,24.48,D
18.99698,76.66766,314.75,1.61,1.25,2026-02-06,0934,Aqua,MODIS,48,6.1NRT,302.03,10.96,D
18.9786,76.56481,325.66,1.64,1.26,2026-02-06,0934,Aqua,MODIS,67,6.1NRT,307.78,27.78,D
18.98949,76.56267,322.32,1.64,1.26,2026-02-06,0934,Aqua,MODIS,65,6.1NRT,306.78,21.1,D
19.89937,82.21943,313.17,1.03,1.01,2026-02-06,0934,Aqua,MODIS,60,6.1NRT,301.04,4.48,D
19.89804,82.20995,314.72,1.03,1.01,2026-02-06,0934,Aqua,MODIS,64,6.1NRT,301.25,5.56,D
19.90849,82.09248,316.33,1.02,1.01,2026-02-06,0934,Aqua,MODIS,67,6.1NRT,301.39,8.19,D
19.90716,82.08306,314.31,1.02,1.01,2026-02-06,0934,Aqua,MODIS,63,6.1NRT,301.45,6.26,D
19.12398,76.95242,319.82,1.53,1.22,2026-02-06,0934,Aqua,MODIS,68,6.1NRT,303.37,18.05,D
19.12161,76.93853,327.23,1.53,1.22,2026-02-06,0934,Aqua,MODIS,78,6.1NRT,303.91,32.8,D
19.98545,81.98794,327.8,1.02,1.01,2026-02-06,0934,Aqua,MODIS,81,6.1NRT,302.28,19.74,D
19.99423,81.98653,327.7,1.02,1.01,2026-02-06,0934,Aqua,MODIS,81,6.1NRT,303.01,19.38,D
19.20046,76.85996,327.81,1.55,1.23,2026-02-06,0934,Aqua,MODIS,79,6.1NRT,302.79,34.92,D
19.47055,76.74471,316.11,1.56,1.23,2026-02-06,0934,Aqua,MODIS,59,6.1NRT,304.22,12.33,D
19.46812,76.7305,318.43,1.56,1.23,2026-02-06,0934,Aqua,MODIS,65,6.1NRT,303.92,16.4,D
20.29578,81.63613,318.31,1.01,1,2026-02-06,0934,Aqua,MODIS,70,6.1NRT,304.18,8.86,D
20.29444,81.62683,315.01,1.01,1,2026-02-06,0934,Aqua,MODIS,64,6.1NRT,304.47,6.14,D
19.67225,77.09217,321.54,1.46,1.19,2026-02-06,0934,Aqua,MODIS,47,6.1NRT,305.06,15.69,D
19.66994,77.07874,319,1.46,1.2,2026-02-06,0934,Aqua,MODIS,27,6.1NRT,303.29,11.62,D
19.68031,77.07682,326.82,1.46,1.2,2026-02-06,0934,Aqua,MODIS,66,6.1NRT,305.04,26.07,D
19.6734,77.0365,324.67,1.47,1.2,2026-02-06,0934,Aqua,MODIS,75,6.1NRT,304.6,23.26,D
20.86716,84.98489,315.94,1.42,1.18,2026-02-06,0934,Aqua,MODIS,64,6.1NRT,303.94,10.73,D
20.74607,83.78995,316.03,1.2,1.09,2026-02-06,0934,Aqua,MODIS,64,6.1NRT,304.11,9.05,D
20.75502,83.70939,313.86,1.19,1.09,2026-02-06,0934,Aqua,MODIS,58,6.1NRT,303.45,6.17,D
20.97075,85.17023,321.13,1.47,1.2,2026-02-06,0934,Aqua,MODIS,63,6.1NRT,305.54,17.26,D
20.74099,83.31474,312.79,1.14,1.06,2026-02-06,0934,Aqua,MODIS,50,6.1NRT,301.74,4.9,D
20.73957,83.30418,339.95,1.14,1.06,2026-02-06,0934,Aqua,MODIS,90,6.1NRT,303.76,43.28,D
